ClipName,Frame,RootT.x,RootT.z,FootLeftT.x,FootLeftT.z,FootRightT.x,FootRightT.z,FootLeftV.x,FootLeftV.z,FootRightV.x,FootRightV.z,RootV.x,RootV.z,TrajPos.x,TrajPos.z,TrajForward.x,TrajForward.z
Turn45Left,94,-1.76164,14.99442,0.9456927,-14.78975,1.177074,-15.36948,-0.0002801617,0.0009285291,-0.004072521,-3.652573E-05,-0.004144979,-0.002235063,-1.76164,14.99442,-0.03548289,0.9993435
Turn45Left,95,-1.769972,15.02114,0.939377,-14.82823,1.175077,-15.42867,-0.0002777219,0.0008907318,-0.0002105236,-0.001282787,-6.657442E-05,-0.001973152,-1.769972,15.02114,-0.03640989,0.9993281
Turn45Left,96,-1.778209,15.04675,0.9210613,-14.89626,1.157701,-15.49698,-0.0002745628,0.0008536339,-0.0006105224,-0.002267488,-0.000579222,-0.002276866,-1.778209,15.04675,-0.03652931,0.9993317
Turn45Left,97,-1.786329,15.07127,0.9385481,-14.9566,1.176009,-15.55007,-0.0002706806,0.0008172989,0.0005828937,-0.002011426,0.0006102681,-0.001769702,-1.786329,15.07127,-0.03505354,0.9993587
Turn45Left,98,-1.794311,15.09471,1.001361,-15.02293,1.241892,-15.59859,-0.0002660632,0.0007815997,0.002093778,-0.002211062,0.002196117,-0.0016174,-1.794311,15.09471,-0.0314344,0.999429
Turn45Left,99,-1.802133,15.11711,1.173483,-15.06671,1.424798,-15.62246,-0.0002607306,0.0007465998,0.005737388,-0.001459312,0.006096848,-0.0007956823,-1.802133,15.11711,-0.02111367,0.9997146
Turn45Left,100,-1.809773,15.13848,1.217498,-15.11783,1.466233,-15.65744,-0.0002546668,0.0007123629,0.001467164,-0.001704089,0.001381171,-0.001166058,-1.809773,15.13848,-0.01961722,0.9997175
Turn45Left,101,-1.817209,15.15884,1.282963,-15.16153,1.526228,-15.6746,-0.0002478758,0.00067873,0.002182162,-0.001456483,0.001999831,-0.0005719821,-1.817209,15.15884,-0.01617485,0.9997795
Turn45Left,102,-1.82442,15.17822,1.410923,-15.18715,1.651015,-15.6622,-0.0002403617,0.0006458918,0.004265348,-0.0008540789,0.00415957,0.0004132907,-1.82442,15.17822,-0.007664549,0.9999239
Turn45Left,103,-1.831384,15.19663,1.531416,-15.22762,1.762053,-15.64139,-0.0002321204,0.0006136894,0.004016423,-0.001348909,0.003701293,0.0006936709,-1.831384,15.19663,0.001038172,0.9999284
Turn45Left,104,-1.838078,15.2141,1.612963,-15.26059,1.833241,-15.62285,-0.0002231558,0.0005822182,0.002718246,-0.001099141,0.002372913,0.0006180445,-1.838078,15.2141,0.006666136,0.9998808
Turn45Left,105,-1.844482,15.23064,1.698626,-15.28824,1.902293,-15.57753,-0.0002134601,0.0005514145,0.002855432,-0.0009215673,0.002301725,0.001510843,-1.844482,15.23064,0.01272288,0.9998266
Turn45Left,106,-1.850573,15.24628,1.75869,-15.30134,1.949759,-15.53356,-0.0002030412,0.000521342,0.002002132,-0.0004365921,0.001582201,0.001465639,-1.850573,15.24628,0.0171274,0.999815
Turn45Left,107,-1.85633,15.26104,1.845759,-15.30096,2.025661,-15.47412,-0.0001918991,0.0004919688,0.002902301,1.246134E-05,0.002530062,0.001981163,-1.85633,15.26104,0.02334959,0.9997252
Turn45Left,108,-1.861731,15.27494,1.763512,-15.33385,1.930716,-15.45236,-0.0001800299,0.0004632632,-0.002741571,-0.001096376,-0.003164828,0.0007254918,-1.861731,15.27494,0.0195066,0.9998079
Turn45Left,109,-1.866754,15.288,1.82161,-15.35683,1.97578,-15.40485,-0.0001674374,0.0004353205,0.001936595,-0.0007657687,0.001502128,0.001583544,-1.866754,15.288,0.02400706,0.9997091
Turn45Left,110,-1.871378,15.30024,1.806157,-15.38087,1.949801,-15.38334,-0.0001541098,0.0004079819,-0.0005150954,-0.0008012772,-0.0008659601,0.0007170041,-1.871378,15.30024,0.0229894,0.9997353
Turn45Left,111,-1.875174,15.31168,1.834245,-15.39911,1.964974,-15.35214,-0.0001265566,0.0003814061,0.0009362658,-0.0006080946,0.0005057812,0.001040045,-1.875174,15.31168,0.0241554,0.9997066
Turn45Left,112,-1.877796,15.32235,1.867628,-15.42132,1.989469,-15.34417,-8.738438E-05,0.0003555298,0.001112747,-0.0007404009,0.0008165081,0.0002655983,-1.877796,15.32235,0.02534925,0.9996776
Turn45Left,113,-1.879339,15.33226,1.875823,-15.44571,1.992892,-15.35614,-5.143484E-05,0.0003303528,0.0002731641,-0.0008128802,0.0001140992,-0.0003987948,-1.879339,15.33226,0.02503058,0.9996865
Turn45Left,114,-1.8799,15.34143,1.886403,-15.46505,2.006381,-15.37937,-1.870791E-05,0.0003058434,0.0003526727,-0.0006447156,0.0004496296,-0.0007746379,-1.8799,15.34143,0.02417842,0.9997032
Turn45Left,115,-1.879576,15.34989,1.902292,-15.47885,2.027962,-15.39776,1.080036E-05,0.0002820651,0.000529631,-0.0004599253,0.0007193724,-0.0006128947,-1.879576,15.34989,0.02360696,0.9997125
Turn45Left,116,-1.878464,15.35766,1.914202,-15.49773,2.042369,-15.42002,3.708204E-05,0.0002589862,0.0003970067,-0.0006294568,0.0004802227,-0.0007418951,-1.878464,15.35766,0.02272972,0.999718
Turn45Left,117,-1.87666,15.36476,1.919139,-15.52003,2.048791,-15.44686,6.014109E-05,0.0002366066,0.0001645605,-0.0007431984,0.000214076,-0.0008945783,-1.87666,15.36476,0.02136619,0.9997211
Turn45Left,118,-1.87426,15.37121,1.987462,-15.53901,2.118325,-15.46723,7.998149E-05,0.0002148946,0.002277442,-0.0006326993,0.002317778,-0.0006791751,-1.87426,15.37121,0.02348652,0.9996177
Turn45Left,119,-1.871362,15.37702,2.035295,-15.54816,2.166831,-15.47946,9.659926E-05,0.000193882,0.001594452,-0.0003052394,0.001616859,-0.0004077276,-1.871362,15.37702,0.02540202,0.999539
Turn45Left,120,-1.868062,15.38223,2.152641,-15.55323,2.282645,-15.48619,0.0001099944,0.0001736323,0.003911519,-0.0001688639,0.003860482,-0.0002241135,-1.868062,15.38223,0.03123672,0.9992815
Turn45Left,121,-1.864457,15.38685,2.249043,-15.55705,2.378539,-15.49108,0.0001201709,0.0001540184,0.003213414,-0.0001274109,0.003196462,-0.000163269,-1.864457,15.38685,0.03666028,0.9989898
Turn45Left,122,-1.860644,15.39091,2.332614,-15.55416,2.461934,-15.48902,0.0001271208,0.0001351356,0.002785691,9.654363E-05,0.002779826,6.888707E-05,-1.860644,15.39091,0.04183087,0.998742
Turn45Left,123,-1.856718,15.39442,2.437263,-15.54233,2.565849,-15.47797,0.0001308521,0.0001169205,0.003488302,0.0003943125,0.003463848,0.000368309,-1.856718,15.39442,0.04837553,0.9984205
Turn45Left,124,-1.852777,15.3974,2.586211,-15.51334,2.713459,-15.45003,0.0001313607,9.943645E-05,0.004964916,0.0009663264,0.004920316,0.0009312312,-1.852777,15.3974,0.05796435,0.9979461
Turn45Left,125,-1.848918,15.39988,2.678194,-15.49839,2.80464,-15.43631,0.0001286427,8.265177E-05,0.003066095,0.0004983266,0.003039392,0.0004575094,-1.848918,15.39988,0.06399917,0.9975531
Turn45Left,126,-1.845237,15.40188,2.767296,-15.48466,2.893105,-15.42382,0.0001227101,6.656647E-05,0.002970084,0.0004577319,0.002948825,0.0004161517,-1.845237,15.40188,0.07000069,0.9971205
Turn45Left,127,-1.84183,15.40341,2.823243,-15.48093,2.948553,-15.4212,0.0001135548,5.114873E-05,0.001864894,0.0001242002,0.001848276,8.738835E-05,-1.84183,15.40341,0.07345809,0.996784
Turn45Left,128,-1.838701,15.4045,2.867588,-15.47785,2.992358,-15.41954,0.0001042883,3.646215E-05,0.001478155,0.0001028061,0.001460163,5.518595E-05,-1.838701,15.4045,0.07596392,0.996511
Turn45Left,129,-1.835787,15.40518,2.904037,-15.47002,3.027915,-15.41246,9.714763E-05,2.247493E-05,0.001214989,0.0002609253,0.001185211,0.0002360344,-1.835787,15.40518,0.07835691,0.9963216
Turn45Left,130,-1.833083,15.40545,2.881449,-15.47151,3.005002,-15.4162,9.013414E-05,9.155274E-06,-0.0007529259,-4.987717E-05,-0.000763758,-0.0001244227,-1.833083,15.40545,0.07735766,0.9964105
Turn45Left,131,-1.830585,15.40535,2.834713,-15.4759,2.958344,-15.42203,8.325179E-05,-3.433227E-06,-0.001557875,-0.0001461347,-0.00155526,-0.0001945178,-1.830585,15.40535,0.07482275,0.9966616
Turn45Left,132,-1.82829,15.40489,2.790439,-15.47899,2.914004,-15.42756,7.649263E-05,-1.532237E-05,-0.001475811,-0.0001029332,-0.001478012,-0.0001843452,-1.82829,15.40489,0.07218365,0.9968972
Turn45Left,133,-1.826195,15.40409,2.742527,-15.48791,2.866018,-15.43913,6.986062E-05,-2.651215E-05,-0.001597071,-0.0002974828,-0.001599511,-0.0003855387,-1.826195,15.40409,0.06877483,0.9971002
Turn45Left,134,-1.824294,15.40298,2.669185,-15.50106,2.79275,-15.45479,6.335576E-05,-3.703435E-05,-0.00244472,-0.0004383087,-0.002442288,-0.0005221049,-1.824294,15.40298,0.06403411,0.9973698
Turn45Left,135,-1.822585,15.40172,2.566344,-15.5175,2.690059,-15.47369,5.697807E-05,-4.208883E-05,-0.003428022,-0.000548172,-0.003423015,-0.0006300291,-1.822585,15.40172,0.05747878,0.9977394
Turn45Left,136,-1.821063,15.40046,2.477089,-15.53013,2.600885,-15.48723,5.072355E-05,-4.215241E-05,-0.00297517,-0.0004207611,-0.002972468,-0.0004511515,-1.821063,15.40046,0.05192817,0.9980559
Turn45Left,137,-1.819725,15.39919,2.389627,-15.53791,2.513791,-15.49967,4.460017E-05,-4.212062E-05,-0.002915398,-0.0002594948,-0.002903152,-0.0004148165,-1.819725,15.39919,0.04654024,0.9983353
Turn45Left,138,-1.818567,15.39794,2.29633,-15.55332,2.420793,-15.515,3.859997E-05,-4.189809E-05,-0.003109908,-0.0005137444,-0.00309991,-0.0005111059,-1.818567,15.39794,0.04063405,0.9985589
Turn45Left,139,-1.817585,15.39669,2.133163,-15.57188,2.25725,-15.53886,3.272692E-05,-4.164378E-05,-0.005438916,-0.0006183625,-0.005451449,-0.0007952372,-1.817585,15.39669,0.03015855,0.9989318
Turn45Left,140,-1.816776,15.39545,2.01134,-15.58618,2.135168,-15.55367,2.698104E-05,-4.126231E-05,-0.004060761,-0.0004767736,-0.004069392,-0.0004937808,-1.816776,15.39545,0.02215836,0.9991639
Turn45Left,141,-1.816135,15.39423,1.843298,-15.59692,1.965985,-15.56791,2.13623E-05,-4.075368E-05,-0.005601394,-0.000357914,-0.00563943,-0.0004746119,-1.816135,15.39423,0.01136674,0.999458
Turn45Left,142,-1.815659,15.39302,1.745275,-15.60395,1.867422,-15.58012,1.587073E-05,-4.01179E-05,-0.003267435,-0.0002345721,-0.003285436,-0.0004070282,-1.815659,15.39302,0.004845114,0.9995258
Turn45Left,143,-1.815343,15.39184,1.682498,-15.60944,1.804108,-15.58876,1.050631E-05,-3.941854E-05,-0.002092568,-0.0001827876,-0.002110458,-0.0002877871,-1.815343,15.39184,0.000317833,0.999528
Turn45Left,144,-1.815186,15.39068,1.611797,-15.62151,1.733117,-15.60313,5.265077E-06,-3.856023E-05,-0.002356704,-0.0004024506,-0.002366388,-0.0004789353,-1.815186,15.39068,-0.004980413,0.9994223
Turn45Left,145,-1.815181,15.38955,1.573366,-15.63176,1.693912,-15.61492,1.549721E-07,-3.760656E-05,-0.001281015,-0.0003416697,-0.001306832,-0.0003931046,-1.815181,15.38955,-0.008018479,0.9992852
Turn45Left,146,-1.815326,15.38846,1.543167,-15.64388,1.663481,-15.6282,-4.83195E-06,-3.655751E-05,-0.001006663,-0.0004038175,-0.001014376,-0.0004427592,-1.815326,15.38846,-0.01052748,0.9990621
Turn45Left,147,-1.815617,15.3874,1.524383,-15.65213,1.644006,-15.63735,-9.691716E-06,-3.538132E-05,-0.0006261111,-0.0002753258,-0.0006491661,-0.0003048579,-1.815617,15.3874,-0.01210679,0.9988946
Turn45Left,148,-1.816049,15.38637,1.542214,-15.65466,1.660988,-15.64045,-1.442432E-05,-3.407796E-05,0.0005943656,-8.420945E-05,0.0005660693,-0.0001035372,-1.816049,15.38637,-0.01118331,0.9987856
Turn45Left,149,-1.81662,15.38539,1.528957,-15.65868,1.647027,-15.64549,-1.90258E-05,-3.271103E-05,-0.0004418929,-0.0001341184,-0.0004653414,-0.0001679421,-1.81662,15.38539,-0.01231174,0.9986711
Turn45Left,150,-1.817325,15.38446,1.512736,-15.66815,1.630406,-15.656,-2.350807E-05,-3.121694E-05,-0.0005407055,-0.0003155708,-0.000554053,-0.0003503164,-1.817325,15.38446,-0.01360431,0.9984217
Turn45Left,151,-1.818161,15.38357,1.526291,-15.66581,1.643501,-15.65423,-2.786319E-05,-2.95639E-05,0.000451827,7.820129E-05,0.0004365086,5.91596E-05,-1.818161,15.38357,-0.01287755,0.9984121
Turn45Left,152,-1.819124,15.38273,1.544023,-15.66087,1.660435,-15.64972,-3.208717E-05,-2.784729E-05,0.0005910516,0.000164636,0.000564464,0.0001502355,-1.819124,15.38273,-0.01184265,0.9984338
Turn45Left,153,-1.82021,15.38195,1.5803,-15.65541,1.696407,-15.64442,-3.618797E-05,-2.603531E-05,0.001209263,0.0001818339,0.001199059,0.0001766841,-1.82021,15.38195,-0.009696981,0.9984177
Turn45Left,154,-1.821414,15.38123,1.631522,-15.64153,1.746564,-15.63083,-4.015764E-05,-2.406438E-05,0.001707371,0.0004627546,0.001671906,0.0004529953,-1.821414,15.38123,-0.006425261,0.9985868
Turn45Left,155,-1.822734,15.38057,1.706985,-15.63213,1.821265,-15.62108,-4.400412E-05,-2.199809E-05,0.002515447,0.0003134092,0.002490024,0.0003248215,-1.822734,15.38057,-0.001893989,0.9985784
Turn45Left,156,-1.824166,15.37998,1.829129,-15.62095,1.942719,-15.60901,-4.772345E-05,-1.983643E-05,0.004071462,0.0003726959,0.004048475,0.0004023234,-1.824166,15.37998,0.005576332,0.9984333
Turn45Left,157,-1.825706,15.37945,1.927534,-15.61254,2.040618,-15.59981,-5.131563E-05,-1.754761E-05,0.003280179,0.0002803485,0.003263318,0.0003067017,-1.825706,15.37945,0.01166647,0.9982296
Turn45Left,158,-1.827349,15.37899,2.030071,-15.60151,2.142651,-15.58798,-5.478462E-05,-1.516342E-05,0.003417901,0.0003675461,0.003401081,0.0003945033,-1.827349,15.37899,0.0181959,0.9980347
Turn45Left,159,-1.829093,15.37862,2.210584,-15.5701,2.322395,-15.55491,-5.812248E-05,-1.265208E-05,0.006017081,0.001047071,0.005991475,0.00110213,-1.829093,15.37862,0.02990935,0.9978812
Turn45Left,160,-1.830933,15.37831,2.347632,-15.54445,2.458863,-15.52818,-6.133715E-05,-1.001358E-05,0.004568267,0.0008549055,0.004548923,0.0008910815,-1.830933,15.37831,0.03895671,0.9976607
Turn45Left,161,-1.832549,15.3781,2.467465,-15.52021,2.578137,-15.50312,-5.387863E-05,-7.311503E-06,0.003994457,0.0008081118,0.003975813,0.0008354505,-1.832549,15.3781,0.04695368,0.9974436
Turn45Left,162,-1.833574,15.37796,2.554464,-15.50568,2.664359,-15.48806,-3.416538E-05,-4.45048E-06,0.002899965,0.0004840851,0.002874072,0.0005020142,-1.833574,15.37796,0.05292699,0.9970635
Turn45Left,163,-1.833933,15.37792,2.554826,-15.50563,2.66472,-15.488,-1.194874E-05,-1.525879E-06,1.207193E-05,1.939138E-06,1.20163E-05,1.87556E-06,-1.833933,15.37792,0.05292776,0.9970635
Turn45Right,0,-3.533678,9.180786,2.604022,-9.745921,2.724873,-9.767902,-0.1177893,0.3060262,0.08680073,-0.324864,0.09082911,-0.3255967,-3.533678,9.180786,-0.09034932,0.991739
Turn45Right,1,-3.532875,9.179996,2.603411,-9.742655,2.724272,-9.764544,2.675056E-05,-2.63532E-05,-2.037684E-05,0.0001088778,-2.0051E-05,0.0001119614,-3.532875,9.179996,-0.09024983,0.9918824
Turn45Right,2,-3.531997,9.179453,2.604915,-9.738115,2.725828,-9.759887,2.92778E-05,-1.808802E-05,5.015532E-05,0.0001513163,5.186399E-05,0.0001552264,-3.531997,9.179453,-0.08984593,0.992072
Turn45Right,3,-3.531041,9.179199,2.610779,-9.7327,2.73196,-9.754491,3.185272E-05,-8.455912E-06,0.0001954635,0.0001804988,0.0002044042,0.000179863,-3.531041,9.179199,-0.08916454,0.9922853
Turn45Right,4,-3.530154,9.179277,2.618529,-9.726766,2.739367,-9.748327,2.958775E-05,2.60671E-06,0.0002583265,0.0001978238,0.0002469142,0.0002054532,-3.530154,9.179277,-0.08828978,0.9925261
Turn45Right,5,-3.529442,9.17973,2.627695,-9.720577,2.748406,-9.741491,2.372265E-05,1.509984E-05,0.0003055334,0.0002062798,0.0003013055,0.0002278646,-3.529442,9.17973,-0.08726238,0.9927973
Turn45Right,6,-3.528849,9.1806,2.638207,-9.713724,2.758806,-9.733816,1.975695E-05,2.89917E-05,0.0003504038,0.0002284368,0.0003466527,0.000255839,-3.528849,9.1806,-0.08614213,0.9931192
Turn45Right,7,-3.528318,9.18193,2.653665,-9.704966,2.774048,-9.723971,1.769861E-05,4.431407E-05,0.0005152464,0.0002919515,0.0005080541,0.0003281593,-3.528318,9.18193,-0.08459885,0.9935394
Turn45Right,8,-3.527792,9.183761,2.678849,-9.689717,2.79874,-9.708921,1.753966E-05,6.103516E-05,0.0008394877,0.0005082766,0.0008230925,0.0005016645,-3.527792,9.183761,-0.08228493,0.9940869
Turn45Right,9,-3.527214,9.186136,2.709075,-9.684829,2.828922,-9.702648,1.928012E-05,7.918676E-05,0.001007525,0.0001629512,0.001006047,0.000209109,-3.527214,9.186136,-0.07947613,0.9943463
Turn45Right,10,-3.526526,9.189099,2.777187,-9.670009,2.897267,-9.685408,2.292792E-05,9.876887E-05,0.002270397,0.0004940033,0.002278177,0.0005746841,-3.526526,9.189099,-0.07302243,0.9949845
Turn45Right,11,-3.525671,9.192692,2.856088,-9.647585,2.976326,-9.662277,2.847513E-05,0.0001197497,0.002630043,0.0007474581,0.002635312,0.0007710139,-3.525671,9.192692,-0.06550722,0.9957266
Turn45Right,12,-3.524594,9.196956,2.960524,-9.618528,3.081175,-9.630232,3.592173E-05,0.0001421293,0.003481189,0.0009685516,0.003494954,0.001068179,-3.524594,9.196956,-0.05518752,0.9965686
Turn45Right,13,-3.523235,9.201935,3.095597,-9.572164,3.21754,-9.580016,4.528364E-05,0.0001659711,0.004502431,0.001545493,0.004545482,0.001673857,-3.523235,9.201935,-0.0408672,0.9976497
Turn45Right,14,-3.521539,9.20767,3.241169,-9.513103,3.363416,-9.514932,5.653699E-05,0.0001911799,0.004852406,0.001968702,0.004862563,0.002169482,-3.521539,9.20767,-0.02521895,0.9986798
Turn45Right,15,-3.519448,9.214205,3.396721,-9.437707,3.518287,-9.430182,6.96977E-05,0.0002178192,0.005185056,0.002513186,0.005162358,0.002825006,-3.519448,9.214205,-0.008032632,0.9995047
Turn45Right,16,-3.516906,9.221581,3.563565,-9.353799,3.685127,-9.3341,8.47578E-05,0.000245889,0.005561463,0.002796936,0.00556132,0.003202725,-3.516906,9.221581,0.01096436,0.9997834
Turn45Right,17,-3.513854,9.229843,3.792226,-9.246041,3.924579,-9.194529,0.0001017253,0.0002753893,0.007622059,0.003591919,0.007981746,0.004652373,-3.513854,9.229843,0.0381812,0.9992362
Turn45Right,18,-3.510236,9.239031,3.992246,-9.154926,4.135002,-9.066216,0.0001205921,0.0003062566,0.006667328,0.003037167,0.0070141,0.004277071,-3.510236,9.239031,0.06185349,0.9980807
Turn45Right,19,-3.505995,9.249188,4.291678,-8.996903,4.447238,-8.843407,0.0001413663,0.0003385862,0.009981076,0.005267429,0.01040788,0.007426993,-3.505995,9.249188,0.09738401,0.9952172
Turn45Right,20,-3.501074,9.260357,4.517417,-8.876479,4.680853,-8.665406,0.000164032,0.0003722827,0.007524633,0.004014142,0.007787148,0.005933349,-3.501074,9.260357,0.125006,0.99207
Turn45Right,21,-3.495416,9.272581,4.757638,-8.742421,4.92283,-8.469689,0.000188605,0.0004074732,0.008007351,0.0044686,0.008065891,0.006523895,-3.495416,9.272581,0.1544241,0.987809
Turn45Right,22,-3.488963,9.285901,4.958431,-8.630962,5.12091,-8.296408,0.0002150933,0.000443999,0.006693109,0.003715293,0.006602685,0.005776056,-3.488963,9.285901,0.1818023,0.9831198
Turn45Right,23,-3.481659,9.300361,5.221391,-8.490052,5.373137,-8.079239,0.0002434651,0.000481987,0.008765316,0.004697005,0.008407545,0.00723896,-3.481659,9.300361,0.2163691,0.976144
Turn45Right,24,-3.473447,9.316002,5.44261,-8.367709,5.57879,-7.907965,0.0002737522,0.0005213738,0.007373969,0.004078102,0.006855122,0.00570914,-3.473447,9.316002,0.2438282,0.9696439
Turn45Right,25,-3.464269,9.332867,5.733747,-8.208071,5.845898,-7.702118,0.0003059308,0.0005621592,0.00970459,0.00532128,0.008903598,0.006861544,-3.464269,9.332867,0.2781357,0.9603831
Turn45Right,26,-3.454068,9.350999,5.893869,-8.136092,5.991942,-7.613029,0.0003400246,0.000604407,0.005337397,0.002399286,0.004868126,0.002969662,-3.454068,9.350999,0.2978505,0.954518
Turn45Right,27,-3.44107,9.37044,6.023068,-8.089828,6.104034,-7.560929,0.0004332542,0.0006480535,0.004306619,0.001542123,0.003736417,0.001736657,-3.44107,9.37044,0.314629,0.9491827
Turn45Right,28,-3.424112,9.391233,6.247663,-8.018171,6.299801,-7.489933,0.0005652666,0.0006930987,0.007486502,0.002388573,0.006525564,0.002366527,-3.424112,9.391233,0.3387763,0.9408469
Turn45Right,29,-3.404053,9.413421,6.480054,-7.94144,6.506133,-7.415866,0.0006686369,0.0007395744,0.007746363,0.002557723,0.006877725,0.002468904,-3.404053,9.413421,0.3624541,0.931796
Turn45Right,30,-3.381753,9.437045,6.729399,-7.809991,6.725405,-7.292603,0.0007433494,0.0007874807,0.008311494,0.004381609,0.007309071,0.004108763,-3.381753,9.437045,0.3905687,0.9201403
Turn45Right,31,-3.35807,9.462148,7.074602,-7.587451,7.034779,-7.094225,0.0007894278,0.0008367539,0.01150676,0.007417997,0.01031246,0.006612603,-3.35807,9.462148,0.4286983,0.9024667
Turn45Right,32,-3.333864,9.488773,7.384574,-7.348387,7.322463,-6.911237,0.0008068482,0.0008875211,0.01033243,0.007968823,0.00958945,0.00609959,-3.333864,9.488773,0.465433,0.883184
Turn45Right,33,-3.309996,9.516422,7.563623,-7.182736,7.502728,-6.793438,0.0007956187,0.0009216309,0.005968301,0.005521695,0.006008848,0.003926643,-3.309996,9.516422,0.4884656,0.8703192
Turn45Right,34,-3.287323,9.544565,7.742865,-6.978937,7.708026,-6.653091,0.0007557471,0.0009380977,0.005974706,0.006793308,0.006843265,0.004678218,-3.287323,9.544565,0.5113795,0.8569896
Turn45Right,35,-3.266706,9.573195,7.883675,-6.81427,7.877069,-6.538877,0.0006872336,0.0009543419,0.004693683,0.005488873,0.005634753,0.003807147,-3.266706,9.573195,0.5305424,0.8450074
Turn45Right,36,-3.249005,9.602306,8.002883,-6.667162,8.031491,-6.446129,0.0005900621,0.0009703636,0.003973595,0.004903619,0.005147425,0.003091606,-3.249005,9.602306,0.5471289,0.833958
Turn45Right,37,-3.233751,9.63189,8.107115,-6.51465,8.179259,-6.349626,0.0005084515,0.000986131,0.003474395,0.005083736,0.004925601,0.003216759,-3.233751,9.63189,0.5628283,0.8232796
Turn45Right,38,-3.21963,9.661942,8.164169,-6.358785,8.308459,-6.274115,0.0004706939,0.00100174,0.001901817,0.005195506,0.004306666,0.002517049,-3.21963,9.661942,0.5760256,0.8140842
Turn45Right,39,-3.20623,9.692453,8.201659,-6.233513,8.410051,-6.210993,0.0004466852,0.00101703,0.001249663,0.00417571,0.003386402,0.002104044,-3.20623,9.692453,0.5864877,0.8067116
Turn45Right,40,-3.193137,9.723418,8.197791,-6.091842,8.504517,-6.157038,0.0004364173,0.001032162,-0.0001289368,0.004722373,0.003148842,0.001798518,-3.193137,9.723418,0.5954531,0.8007683
Turn45Right,41,-3.17994,9.754829,8.198048,-5.975031,8.584159,-6.105536,0.0004399141,0.001047039,8.551279E-06,0.003893709,0.002654743,0.001716709,-3.17994,9.754829,0.6030675,0.7956899
Turn45Right,42,-3.166225,9.78668,8.187825,-5.86962,8.653682,-6.067862,0.0004571438,0.001061694,-0.0003407478,0.003513702,0.002317429,0.001255814,-3.166225,9.78668,0.6096582,0.7911469
Turn45Right,43,-3.151581,9.818964,8.153608,-5.765129,8.719947,-6.051372,0.0004881462,0.001076126,-0.001140563,0.003483025,0.002208837,0.0005496661,-3.151581,9.818964,0.6156066,0.7868264
Turn45Right,44,-3.135594,9.851674,8.150226,-5.691267,8.78067,-6.031894,0.0005328973,0.001090336,-0.0001127561,0.002462085,0.00202411,0.0006492774,-3.135594,9.851674,0.6214815,0.7824249
Turn45Right,45,-3.117852,9.884804,8.153975,-5.634904,8.833245,-6.011822,0.0005913893,0.001104323,0.0001249949,0.001878754,0.001752504,0.0006690661,-3.117852,9.884804,0.6275938,0.7776566
Turn45Right,46,-3.097943,9.918345,8.187125,-5.598001,8.899563,-5.994438,0.0006636381,0.001118056,0.001104991,0.001230097,0.002210585,0.0005794684,-3.097943,9.918345,0.6343127,0.7721003
Turn45Right,47,-3.075454,9.952293,8.266648,-5.582336,8.993569,-5.980248,0.0007496437,0.001131598,0.00265077,0.0005221526,0.003133551,0.0004729748,-3.075454,9.952293,0.6419158,0.7653571
Turn45Right,48,-3.048919,9.986641,8.375808,-5.581956,9.104875,-5.953736,0.0008845011,0.001144918,0.003638649,1.266797E-05,0.003710174,0.0008837541,-3.048919,9.986641,0.6505489,0.7570118
Turn45Right,49,-3.01816,10.02138,8.499022,-5.630259,9.219962,-5.961483,0.001025303,0.001157951,0.004107157,-0.001610088,0.00383625,-0.000258255,-3.01816,10.02138,0.6565461,0.7499963
Turn45Right,50,-2.984697,10.0565,8.56112,-5.726878,9.264158,-6.026776,0.001115433,0.001170826,0.002069918,-0.003220638,0.001473204,-0.002176428,-2.984697,10.0565,0.6567132,0.7477552
Turn45Right,51,-2.95005,10.09201,8.609622,-5.841897,9.276947,-6.097701,0.001154892,0.001183446,0.001616732,-0.003833961,0.0004262924,-0.002364159,-2.95005,10.09201,0.6551022,0.7467293
Turn45Right,52,-2.91574,10.12788,8.70903,-5.885299,9.323076,-6.086742,0.001143678,0.001195844,0.003313605,-0.001446724,0.001537641,0.0003653049,-2.91574,10.12788,0.6587828,0.7414955
Turn45Right,53,-2.883286,10.16412,8.887077,-5.828598,9.418511,-5.957115,0.001081808,0.001207987,0.005934906,0.001890008,0.003181171,0.004320907,-2.883286,10.16412,0.6706576,0.729349
Turn45Right,54,-2.854208,10.20072,9.055059,-5.696777,9.523847,-5.770602,0.000969251,0.001219972,0.005599403,0.004394039,0.003511175,0.006217098,-2.854208,10.20072,0.6867495,0.7142062
